store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date
STORE016,SKU03931,186.9,25,10,2025-11-20
STORE013,SKU03931,178.9,25,10,2025-11-20
STORE028,SKU03931,14.9,25,10,2025-11-20
STORE005,SKU03931,293.4,25,10,2025-11-20
STORE001,SKU03931,263.2,25,10,2025-11-20
STORE018,SKU03931,26.8,25,10,2025-11-20
STORE002,SKU03931,946.0,25,10,2025-11-20
STORE017,SKU03931,34.5,25,10,2025-11-20
STORE024,SKU03931,636.6,25,10,2025-11-20
STORE023,SKU03931,0.1,25,10,2025-11-20
STORE008,SKU03931,705.8,25,10,2025-11-20
STORE030,SKU03931,6.6,25,10,2025-11-20
STORE015,SKU03932,511.6,25,10,2025-11-20
STORE002,SKU03932,162.0,25,10,2025-11-20
STORE021,SKU03932,483.5,25,10,2025-11-20
STORE025,SKU03932,185.4,25,10,2025-11-20
STORE026,SKU03932,26.5,25,10,2025-11-20
STORE006,SKU03932,526.4,25,10,2025-11-20
STORE014,SKU03932,26.7,25,10,2025-11-20
STORE007,SKU03932,920.9,25,10,2025-11-20
STORE022,SKU03932,18.9,25,10,2025-11-20
STORE009,SKU03932,235.5,25,10,2025-11-20
STORE028,SKU03932,463.2,25,10,2025-11-20
STORE020,SKU03932,180.3,25,10,2025-11-20
STORE023,SKU03932,88.4,25,10,2025-11-20
STORE011,SKU03932,513.5,25,10,2025-11-20
STORE013,SKU03932,553.4,25,10,2025-11-20
STORE017,SKU03932,923.6,25,10,2025-11-20
STORE030,SKU03932,170.2,25,10,2025-11-20
STORE003,SKU03932,254.6,25,10,2025-11-20
STORE024,SKU03932,162.8,25,10,2025-11-20
STORE005,SKU03932,107.2,25,10,2025-11-20
STORE027,SKU03932,501.7,25,10,2025-11-20
STORE019,SKU03932,149.7,25,10,2025-11-20
STORE008,SKU03932,201.6,25,10,2025-11-20
STORE001,SKU03932,186.5,25,10,2025-11-20
STORE018,SKU03932,449.9,25,10,2025-11-20
STORE006,SKU03933,93.1,25,10,2025-11-20
STORE001,SKU03933,40.9,25,10,2025-11-20
STORE024,SKU03934,26.5,25,10,2025-11-20
STORE010,SKU03934,62.8,25,10,2025-11-20
STORE026,SKU03934,42.6,25,10,2025-11-20
STORE022,SKU03935,59.4,25,10,2025-11-20
STORE030,SKU03935,95.6,25,10,2025-11-20
STORE022,SKU03936,6.2,25,10,2025-11-20
STORE005,SKU03936,97.5,25,10,2025-11-20
STORE010,SKU03936,279.3,25,10,2025-11-20
STORE006,SKU03936,60.0,25,10,2025-11-20
STORE022,SKU03937,34.9,25,10,2025-11-20
STORE029,SKU03937,173.1,25,10,2025-11-20
STORE012,SKU03937,130.7,25,10,2025-11-20
STORE007,SKU03937,78.8,25,10,2025-11-20
STORE014,SKU03937,22.4,25,10,2025-11-20
STORE020,SKU03938,270.0,25,10,2025-11-20
STORE001,SKU03939,2.3,25,10,2025-11-20
STORE019,SKU03939,15.7,25,10,2025-11-20
STORE003,SKU03940,41.2,25,10,2025-11-20
STORE030,SKU03940,95.5,25,10,2025-11-20
STORE005,SKU03940,7.9,25,10,2025-11-20
STORE008,SKU03940,17.4,25,10,2025-11-20
STORE015,SKU03941,44.8,25,10,2025-11-20
STORE012,SKU03941,224.3,25,10,2025-11-20
STORE008,SKU03941,214.6,25,10,2025-11-20
STORE001,SKU03941,179.5,25,10,2025-11-20
STORE006,SKU03941,64.7,25,10,2025-11-20
STORE018,SKU03941,104.1,25,10,2025-11-20
STORE009,SKU03941,22.8,25,10,2025-11-20
STORE019,SKU03941,57.6,25,10,2025-11-20
STORE030,SKU03941,511.5,25,10,2025-11-20
STORE013,SKU03941,874.2,25,10,2025-11-20
STORE002,SKU03941,234.0,25,10,2025-11-20
STORE028,SKU03941,557.9,25,10,2025-11-20
STORE021,SKU03941,230.9,25,10,2025-11-20
STORE022,SKU03941,7.6,25,10,2025-11-20
STORE027,SKU03941,1286.2,25,10,2025-11-20
STORE003,SKU03941,23.4,25,10,2025-11-20
STORE025,SKU03941,257.5,25,10,2025-11-20
STORE005,SKU03941,65.4,25,10,2025-11-20
STORE004,SKU03941,111.6,25,10,2025-11-20
STORE007,SKU03941,232.9,25,10,2025-11-20
STORE026,SKU03941,128.7,25,10,2025-11-20
STORE017,SKU03941,64.7,25,10,2025-11-20
STORE028,SKU03942,73.0,25,10,2025-11-20
STORE025,SKU03942,75.0,25,10,2025-11-20
STORE029,SKU03943,56.0,41,20,2025-11-20
STORE023,SKU03943,28.0,41,20,2025-11-20
STORE010,SKU03944,138.3,25,10,2025-11-20
STORE002,SKU03944,50.3,25,10,2025-11-20
STORE012,SKU03944,375.6,25,10,2025-11-20
STORE008,SKU03944,38.6,25,10,2025-11-20
STORE023,SKU03944,53.3,25,10,2025-11-20
STORE025,SKU03945,51.9,25,10,2025-11-20
STORE014,SKU03945,242.0,25,10,2025-11-20
STORE009,SKU03945,16.1,25,10,2025-11-20
STORE017,SKU03946,0.0,79,44,2025-10-15
STORE023,SKU03947,39.8,28,13,2025-11-20
STORE018,SKU03947,208.2,28,13,2025-11-20
STORE027,SKU03948,12.2,25,10,2025-11-20
STORE015,SKU03948,31.8,25,10,2025-11-20
STORE026,SKU03949,217.0,27,12,2025-11-20
STORE012,SKU03950,216.5,25,10,2025-11-20
STORE025,SKU03950,45.0,25,10,2025-11-20
STORE009,SKU03950,57.7,25,10,2025-11-20
STORE022,SKU03950,652.7,25,10,2025-11-20
STORE001,SKU03950,823.2,25,10,2025-11-20
STORE008,SKU03950,101.4,25,10,2025-11-20
STORE013,SKU03950,45.7,25,10,2025-11-20
STORE023,SKU03950,20.8,25,10,2025-11-20
STORE028,SKU03950,355.5,25,10,2025-11-20
STORE017,SKU03950,476.6,25,10,2025-11-20
STORE018,SKU03950,176.9,25,10,2025-11-20
STORE005,SKU03950,431.8,25,10,2025-11-20
STORE004,SKU03950,473.4,25,10,2025-11-20
STORE030,SKU03950,1038.7,25,10,2025-11-20
STORE015,SKU03950,25.4,25,10,2025-11-20
STORE029,SKU03950,81.0,25,10,2025-11-20
STORE020,SKU03950,26.9,25,10,2025-11-20
STORE027,SKU03950,768.0,25,10,2025-11-20
STORE006,SKU03950,596.6,25,10,2025-11-20
STORE019,SKU03950,324.2,25,10,2025-11-20
STORE007,SKU03950,33.1,25,10,2025-11-20
STORE010,SKU03950,121.1,25,10,2025-11-20
STORE003,SKU03950,134.0,25,10,2025-11-20
STORE002,SKU03950,312.0,25,10,2025-11-20
STORE024,SKU03950,113.2,25,10,2025-11-20
STORE021,SKU03950,28.7,25,10,2025-11-20
STORE014,SKU03950,497.7,25,10,2025-11-20
STORE026,SKU03950,134.8,25,10,2025-11-20
STORE011,SKU03950,228.4,25,10,2025-11-20
STORE013,SKU03951,6.3,25,10,2025-11-20
STORE026,SKU03951,74.3,25,10,2025-11-20
STORE015,SKU03951,38.2,25,10,2025-11-20
STORE020,SKU03951,106.2,25,10,2025-11-20
STORE025,SKU03952,13.8,25,10,2025-11-20
STORE020,SKU03952,57.2,25,10,2025-11-20
STORE017,SKU03953,43.7,25,10,2025-11-20
STORE014,SKU03953,16.9,25,10,2025-11-20
STORE010,SKU03953,53.4,25,10,2025-11-20
STORE019,SKU03954,120.9,25,10,2025-11-20
STORE003,SKU03954,141.1,25,10,2025-11-20
STORE005,SKU03955,2.9,25,10,2025-11-20
STORE012,SKU03955,56.2,25,10,2025-11-20
STORE019,SKU03955,80.9,25,10,2025-11-20
STORE010,SKU03956,157.8,25,10,2025-11-20
STORE019,SKU03956,17.2,25,10,2025-11-20
STORE027,SKU03957,0.0,107,35,2025-10-15
STORE029,SKU03958,158.9,25,10,2025-11-20
STORE006,SKU03958,52.6,25,10,2025-11-20
STORE005,SKU03958,293.5,25,10,2025-11-20
STORE024,SKU03959,205.0,25,10,2025-11-20
STORE002,SKU03960,216.0,34,17,2025-11-20
STORE009,SKU03961,53.4,25,10,2025-11-20
STORE006,SKU03961,70.1,25,10,2025-11-20
STORE020,SKU03961,387.6,25,10,2025-11-20
STORE017,SKU03961,124.9,25,10,2025-11-20
STORE013,SKU03962,69.0,25,10,2025-11-20
STORE006,SKU03963,74.5,25,10,2025-11-20
STORE014,SKU03963,9.6,25,10,2025-11-20
STORE019,SKU03963,460.8,25,10,2025-11-20
STORE020,SKU03963,96.8,25,10,2025-11-20
STORE005,SKU03963,32.3,25,10,2025-11-20
STORE001,SKU03964,161.4,25,10,2025-11-20
STORE013,SKU03964,15.6,25,10,2025-11-20
STORE014,SKU03965,100.3,25,10,2025-11-20
STORE013,SKU03965,161.7,25,10,2025-11-20
STORE003,SKU03966,835.5,25,10,2025-11-20
STORE015,SKU03966,168.4,25,10,2025-11-20
STORE019,SKU03966,158.7,25,10,2025-11-20
STORE028,SKU03966,14.4,25,10,2025-11-20
STORE014,SKU03966,424.3,25,10,2025-11-20
STORE006,SKU03966,308.2,25,10,2025-11-20
STORE007,SKU03966,247.6,25,10,2025-11-20
STORE012,SKU03966,959.1,25,10,2025-11-20
STORE013,SKU03966,74.0,25,10,2025-11-20
STORE020,SKU03966,3.9,25,10,2025-11-20
STORE027,SKU03966,30.7,25,10,2025-11-20
STORE005,SKU03966,101.8,25,10,2025-11-20
STORE018,SKU03966,13.6,25,10,2025-11-20
STORE008,SKU03966,281.4,25,10,2025-11-20
STORE024,SKU03966,151.8,25,10,2025-11-20
STORE025,SKU03966,80.1,25,10,2025-11-20
STORE022,SKU03966,558.3,25,10,2025-11-20
STORE018,SKU03967,50.1,25,10,2025-11-20
STORE024,SKU03967,254.8,25,10,2025-11-20
STORE016,SKU03967,94.1,25,10,2025-11-20
STORE028,SKU03968,218.8,25,10,2025-11-20
STORE013,SKU03968,828.8,25,10,2025-11-20
STORE018,SKU03968,11.6,25,10,2025-11-20
STORE017,SKU03968,211.7,25,10,2025-11-20
STORE015,SKU03968,588.0,25,10,2025-11-20
STORE023,SKU03968,270.6,25,10,2025-11-20
STORE016,SKU03968,98.9,25,10,2025-11-20
STORE026,SKU03968,154.7,25,10,2025-11-20
STORE020,SKU03968,348.0,25,10,2025-11-20
STORE006,SKU03968,675.8,25,10,2025-11-20
STORE012,SKU03968,12.8,25,10,2025-11-20
STORE014,SKU03968,22.7,25,10,2025-11-20
STORE001,SKU03968,120.0,25,10,2025-11-20
STORE010,SKU03968,80.9,25,10,2025-11-20
STORE004,SKU03968,93.9,25,10,2025-11-20
STORE024,SKU03968,76.3,25,10,2025-11-20
STORE005,SKU03968,66.5,25,10,2025-11-20
STORE009,SKU03968,42.7,25,10,2025-11-20
STORE003,SKU03968,829.2,25,10,2025-11-20
STORE030,SKU03968,47.5,25,10,2025-11-20
STORE029,SKU03968,69.8,25,10,2025-11-20
STORE019,SKU03968,86.3,25,10,2025-11-20
STORE025,SKU03968,824.9,25,10,2025-11-20
STORE011,SKU03968,430.1,25,10,2025-11-20
STORE022,SKU03968,475.8,25,10,2025-11-20
STORE002,SKU03968,33.8,25,10,2025-11-20
STORE027,SKU03968,552.3,25,10,2025-11-20
STORE021,SKU03968,160.1,25,10,2025-11-20
STORE007,SKU03968,93.0,25,10,2025-11-20
STORE008,SKU03968,261.6,25,10,2025-11-20
STORE005,SKU03969,63.9,25,10,2025-11-20
STORE013,SKU03969,55.8,25,10,2025-11-20
STORE001,SKU03969,81.7,25,10,2025-11-20
STORE029,SKU03969,97.5,25,10,2025-11-20
STORE003,SKU03970,104.0,28,13,2025-11-20
STORE010,SKU03971,134.4,25,10,2025-11-20
STORE002,SKU03971,3.6,25,10,2025-11-20
STORE021,SKU03972,192.5,25,10,2025-11-20
STORE022,SKU03972,15.3,25,10,2025-11-20
STORE023,SKU03972,179.9,25,10,2025-11-20
STORE015,SKU03972,36.4,25,10,2025-11-20
STORE030,SKU03973,0.0,71,32,2025-10-15
STORE027,SKU03974,125.0,27,12,2025-11-20
STORE020,SKU03975,15.9,25,10,2025-11-20
STORE024,SKU03975,157.2,25,10,2025-11-20
STORE029,SKU03975,870.7,25,10,2025-11-20
STORE003,SKU03975,10.3,25,10,2025-11-20
STORE026,SKU03975,207.1,25,10,2025-11-20
STORE010,SKU03975,12.7,25,10,2025-11-20
STORE028,SKU03975,184.1,25,10,2025-11-20
STORE021,SKU03975,75.3,25,10,2025-11-20
STORE022,SKU03975,115.4,25,10,2025-11-20
STORE008,SKU03975,834.1,25,10,2025-11-20
STORE002,SKU03975,227.5,25,10,2025-11-20
STORE025,SKU03975,127.0,25,10,2025-11-20
STORE027,SKU03975,353.4,25,10,2025-11-20
STORE007,SKU03975,60.9,25,10,2025-11-20
STORE019,SKU03975,119.2,25,10,2025-11-20
STORE030,SKU03975,313.8,25,10,2025-11-20
STORE001,SKU03975,107.7,25,10,2025-11-20
STORE004,SKU03975,451.4,25,10,2025-11-20
STORE009,SKU03975,268.6,25,10,2025-11-20
STORE016,SKU03975,587.1,25,10,2025-11-20
STORE023,SKU03975,1175.9,25,10,2025-11-20
STORE011,SKU03976,97.2,25,10,2025-11-20
STORE005,SKU03976,321.8,25,10,2025-11-20
STORE029,SKU03977,125.5,25,10,2025-11-20
STORE021,SKU03977,53.5,25,10,2025-11-20
STORE027,SKU03978,189.0,48,24,2025-11-20
STORE018,SKU03979,223.0,51,25,2025-11-20
STORE016,SKU03980,143.0,25,10,2025-11-20
STORE005,SKU03980,166.6,25,10,2025-11-20
STORE002,SKU03980,13.3,25,10,2025-11-20
STORE019,SKU03980,175.1,25,10,2025-11-20
STORE020,SKU03981,161.4,25,10,2025-11-20
STORE018,SKU03981,87.8,25,10,2025-11-20
STORE014,SKU03981,31.8,25,10,2025-11-20
STORE021,SKU03982,104.5,25,10,2025-11-20
STORE011,SKU03982,42.5,25,10,2025-11-20
STORE027,SKU03983,136.2,25,10,2025-11-20
STORE022,SKU03983,115.7,25,10,2025-11-20
STORE013,SKU03983,83.1,25,10,2025-11-20
STORE010,SKU03984,115.9,25,10,2025-11-20
STORE006,SKU03984,196.6,25,10,2025-11-20
STORE024,SKU03984,0.5,25,10,2025-11-20
STORE026,SKU03984,247.7,25,10,2025-11-20
STORE022,SKU03984,65.4,25,10,2025-11-20
STORE023,SKU03985,124.4,25,10,2025-11-20
STORE005,SKU03985,199.6,25,10,2025-11-20
STORE010,SKU03985,64.9,25,10,2025-11-20
STORE030,SKU03986,204.2,25,10,2025-11-20
STORE001,SKU03986,22.2,25,10,2025-11-20
STORE011,SKU03986,19.6,25,10,2025-11-20
STORE020,SKU03987,17.2,25,10,2025-11-20
STORE023,SKU03987,32.8,25,10,2025-11-20
STORE021,SKU03988,64.3,25,10,2025-11-20
STORE005,SKU03988,29.7,25,10,2025-11-20
STORE002,SKU03989,31.4,25,10,2025-11-20
STORE017,SKU03989,16.9,25,10,2025-11-20
STORE006,SKU03989,164.5,25,10,2025-11-20
STORE008,SKU03989,16.2,25,10,2025-11-20
STORE011,SKU03990,32.0,29,14,2025-11-20
STORE027,SKU03991,112.7,25,10,2025-11-20
STORE008,SKU03991,139.3,25,10,2025-11-20
STORE001,SKU03992,40.9,25,10,2025-11-20
STORE019,SKU03992,273.6,25,10,2025-11-20
STORE016,SKU03992,69.3,25,10,2025-11-20
STORE014,SKU03992,227.0,25,10,2025-11-20
STORE027,SKU03992,0.6,25,10,2025-11-20
STORE020,SKU03992,69.5,25,10,2025-11-20
STORE026,SKU03993,0.0,92,23,2025-10-15
STORE009,SKU03994,147.4,25,10,2025-11-20
STORE018,SKU03994,159.6,25,10,2025-11-20
STORE029,SKU03995,352.3,25,10,2025-11-20
STORE020,SKU03995,0.7,25,10,2025-11-20
STORE013,SKU03996,0.0,25,10,2025-11-20
STORE005,SKU03996,49.6,25,10,2025-11-20
STORE030,SKU03996,2.3,25,10,2025-11-20
STORE019,SKU03996,285.0,25,10,2025-11-20
STORE027,SKU03997,63.7,25,10,2025-11-20
STORE025,SKU03997,162.3,25,10,2025-11-20
STORE018,SKU03997,16.0,25,10,2025-11-20
STORE030,SKU03998,38.0,32,16,2025-11-20
STORE027,SKU03999,0.0,92,21,2025-10-15
STORE028,SKU04000,5.0,25,10,2025-11-20
STORE012,SKU04001,3.6,25,10,2025-11-20
STORE013,SKU04001,31.9,25,10,2025-11-20
STORE018,SKU04001,38.8,25,10,2025-11-20
STORE005,SKU04001,358.8,25,10,2025-11-20
STORE029,SKU04002,17.4,25,10,2025-11-20
STORE001,SKU04002,58.9,25,10,2025-11-20
STORE003,SKU04002,326.7,25,10,2025-11-20
STORE016,SKU04003,42.0,25,10,2025-11-20
STORE022,SKU04003,134.0,25,10,2025-11-20
STORE012,SKU04004,102.0,36,18,2025-11-20
STORE008,SKU04005,56.4,25,10,2025-11-20
STORE021,SKU04005,100.0,25,10,2025-11-20
STORE030,SKU04005,9.8,25,10,2025-11-20
STORE001,SKU04005,48.8,25,10,2025-11-20
STORE015,SKU04006,51.0,25,10,2025-11-20
STORE020,SKU04007,57.6,25,10,2025-11-20
STORE014,SKU04007,99.4,25,10,2025-11-20
STORE014,SKU04008,84.8,25,10,2025-11-20
STORE004,SKU04008,18.1,25,10,2025-11-20
STORE030,SKU04008,129.1,25,10,2025-11-20
STORE017,SKU04009,68.9,25,10,2025-11-20
STORE014,SKU04009,26.4,25,10,2025-11-20
STORE019,SKU04009,224.3,25,10,2025-11-20
STORE011,SKU04009,60.5,25,10,2025-11-20
STORE016,SKU04010,64.2,30,15,2025-11-20
STORE005,SKU04010,36.8,30,15,2025-11-20
STORE025,SKU04011,23.8,25,10,2025-11-20
STORE021,SKU04011,82.2,25,10,2025-11-20
STORE030,SKU04012,7.2,25,10,2025-11-20
STORE024,SKU04012,4.1,25,10,2025-11-20
STORE021,SKU04012,1.0,25,10,2025-11-20
STORE025,SKU04012,18.6,25,10,2025-11-20
STORE010,SKU04012,0.3,25,10,2025-11-20
STORE001,SKU04012,16.4,25,10,2025-11-20
STORE026,SKU04012,3.7,25,10,2025-11-20
STORE008,SKU04012,8.4,25,10,2025-11-20
STORE029,SKU04012,21.0,25,10,2025-11-20
STORE016,SKU04012,1.4,25,10,2025-11-20
STORE009,SKU04013,59.0,25,10,2025-11-20
STORE004,SKU04013,102.0,25,10,2025-11-20
STORE023,SKU04014,51.1,25,10,2025-11-20
STORE006,SKU04014,26.9,25,10,2025-11-20
STORE011,SKU04015,95.3,25,10,2025-11-20
STORE008,SKU04015,137.8,25,10,2025-11-20
STORE003,SKU04015,178.9,25,10,2025-11-20
STORE022,SKU04016,26.2,25,10,2025-11-20
STORE007,SKU04016,8.0,25,10,2025-11-20
STORE016,SKU04016,104.4,25,10,2025-11-20
STORE030,SKU04016,10.4,25,10,2025-11-20
STORE020,SKU04016,0.5,25,10,2025-11-20
STORE011,SKU04016,8.2,25,10,2025-11-20
STORE013,SKU04016,2.5,25,10,2025-11-20
STORE004,SKU04016,2.4,25,10,2025-11-20
STORE001,SKU04016,6.0,25,10,2025-11-20
STORE002,SKU04016,1.0,25,10,2025-11-20
STORE028,SKU04016,21.3,25,10,2025-11-20
STORE026,SKU04016,1.4,25,10,2025-11-20
STORE019,SKU04016,4.1,25,10,2025-11-20
STORE029,SKU04016,1.8,25,10,2025-11-20
STORE006,SKU04016,1.2,25,10,2025-11-20
STORE021,SKU04016,5.7,25,10,2025-11-20
STORE008,SKU04016,15.5,25,10,2025-11-20
STORE018,SKU04016,61.0,25,10,2025-11-20
STORE027,SKU04016,38.0,25,10,2025-11-20
STORE023,SKU04016,38.1,25,10,2025-11-20
STORE017,SKU04016,3.5,25,10,2025-11-20
STORE003,SKU04017,207.4,25,10,2025-11-20
STORE025,SKU04017,53.6,25,10,2025-11-20
STORE019,SKU04018,65.8,25,10,2025-11-20
STORE025,SKU04018,3.2,25,10,2025-11-20
STORE022,SKU04019,182.2,25,10,2025-11-20
STORE006,SKU04019,63.8,25,10,2025-11-20
STORE002,SKU04019,62.5,25,10,2025-11-20
STORE005,SKU04019,1048.1,25,10,2025-11-20
STORE023,SKU04019,316.6,25,10,2025-11-20
STORE011,SKU04019,406.1,25,10,2025-11-20
STORE020,SKU04019,190.0,25,10,2025-11-20
STORE019,SKU04019,458.6,25,10,2025-11-20
STORE024,SKU04019,232.2,25,10,2025-11-20
STORE003,SKU04019,654.3,25,10,2025-11-20
STORE026,SKU04019,74.0,25,10,2025-11-20
STORE007,SKU04019,202.6,25,10,2025-11-20
STORE017,SKU04019,262.4,25,10,2025-11-20
STORE016,SKU04019,111.8,25,10,2025-11-20
STORE030,SKU04019,474.3,25,10,2025-11-20
STORE004,SKU04019,873.8,25,10,2025-11-20
STORE008,SKU04019,152.4,25,10,2025-11-20
STORE001,SKU04019,110.9,25,10,2025-11-20
STORE015,SKU04019,143.0,25,10,2025-11-20
STORE027,SKU04019,428.9,25,10,2025-11-20
STORE021,SKU04019,232.2,25,10,2025-11-20
STORE025,SKU04019,10.3,25,10,2025-11-20
STORE028,SKU04020,54.3,25,10,2025-11-20
STORE010,SKU04020,1.2,25,10,2025-11-20
STORE009,SKU04020,104.8,25,10,2025-11-20
STORE015,SKU04020,27.7,25,10,2025-11-20
STORE010,SKU04021,84.5,25,10,2025-11-20
STORE018,SKU04021,212.2,25,10,2025-11-20
STORE020,SKU04021,6.3,25,10,2025-11-20
STORE001,SKU04022,58.5,25,10,2025-11-20
STORE025,SKU04022,172.0,25,10,2025-11-20
STORE009,SKU04022,88.5,25,10,2025-11-20
STORE016,SKU04023,13.6,25,10,2025-11-20
STORE014,SKU04023,208.4,25,10,2025-11-20
STORE001,SKU04024,103.0,25,10,2025-11-20
STORE015,SKU04024,127.0,25,10,2025-11-20
STORE024,SKU04025,134.7,25,10,2025-11-20
STORE018,SKU04025,20.3,25,10,2025-11-20
STORE014,SKU04026,139.5,43,21,2025-11-20
STORE028,SKU04026,105.5,43,21,2025-11-20
STORE005,SKU04027,0.0,88,44,2025-10-15
STORE011,SKU04028,180.5,25,10,2025-11-20
STORE003,SKU04028,115.9,25,10,2025-11-20
STORE030,SKU04028,27.4,25,10,2025-11-20
STORE029,SKU04028,48.2,25,10,2025-11-20
STORE001,SKU04029,118.0,25,10,2025-11-20
STORE023,SKU04030,78.5,25,10,2025-11-20
STORE027,SKU04030,229.5,25,10,2025-11-20
STORE016,SKU04031,87.0,26,11,2025-11-20
STORE014,SKU04032,33.4,25,10,2025-11-20
STORE011,SKU04032,8.1,25,10,2025-11-20
STORE003,SKU04032,19.2,25,10,2025-11-20
STORE025,SKU04032,37.2,25,10,2025-11-20
STORE027,SKU04032,33.3,25,10,2025-11-20
STORE020,SKU04032,0.8,25,10,2025-11-20
STORE028,SKU04032,3.2,25,10,2025-11-20
STORE016,SKU04032,9.1,25,10,2025-11-20
STORE021,SKU04032,7.9,25,10,2025-11-20
STORE002,SKU04032,14.3,25,10,2025-11-20
STORE018,SKU04032,40.4,25,10,2025-11-20
STORE012,SKU04032,1.7,25,10,2025-11-20
STORE024,SKU04032,8.4,25,10,2025-11-20
STORE016,SKU04033,14.0,34,17,2025-11-20
STORE023,SKU04033,147.0,34,17,2025-11-20
STORE008,SKU04034,73.0,31,15,2025-11-20
STORE022,SKU04035,0.0,72,20,2025-10-15
STORE006,SKU04035,0.0,95,31,2025-10-15
STORE028,SKU04035,0.0,78,43,2025-10-15
STORE018,SKU04035,0.0,120,43,2025-10-15
STORE019,SKU04035,0.0,81,45,2025-10-15
STORE012,SKU04035,0.0,88,30,2025-10-15
STORE003,SKU04035,0.0,75,28,2025-10-15
STORE009,SKU04035,0.0,111,42,2025-10-15
STORE025,SKU04035,0.0,104,32,2025-10-15
STORE013,SKU04035,0.0,76,31,2025-10-15
STORE007,SKU04035,0.0,111,39,2025-10-15
STORE023,SKU04035,0.0,78,23,2025-10-15
STORE002,SKU04035,0.0,92,21,2025-10-15
STORE024,SKU04035,0.0,95,35,2025-10-15
STORE030,SKU04035,0.0,53,20,2025-10-15
STORE026,SKU04035,0.0,59,29,2025-10-15
STORE019,SKU04036,179.0,25,10,2025-11-20
STORE008,SKU04037,14.3,25,10,2025-11-20
STORE029,SKU04037,199.7,25,10,2025-11-20
STORE027,SKU04038,56.6,25,10,2025-11-20
STORE026,SKU04038,20.7,25,10,2025-11-20
STORE001,SKU04038,103.4,25,10,2025-11-20
STORE023,SKU04038,176.3,25,10,2025-11-20
STORE010,SKU04039,143.0,25,10,2025-11-20
STORE011,SKU04040,30.0,25,10,2025-11-20
STORE029,SKU04041,10.1,25,10,2025-11-20
STORE010,SKU04041,25.1,25,10,2025-11-20
STORE004,SKU04041,16.6,25,10,2025-11-20
STORE018,SKU04041,10.3,25,10,2025-11-20
STORE009,SKU04041,2.0,25,10,2025-11-20
STORE001,SKU04041,8.3,25,10,2025-11-20
STORE008,SKU04041,6.3,25,10,2025-11-20
STORE020,SKU04041,22.4,25,10,2025-11-20
STORE027,SKU04041,26.3,25,10,2025-11-20
STORE005,SKU04041,26.8,25,10,2025-11-20
STORE006,SKU04041,14.1,25,10,2025-11-20
STORE003,SKU04041,15.7,25,10,2025-11-20
STORE026,SKU04042,118.4,36,18,2025-11-20
STORE018,SKU04042,42.6,36,18,2025-11-20
STORE001,SKU04043,0.0,84,41,2025-10-15
STORE019,SKU04044,246.9,25,10,2025-11-20
STORE013,SKU04044,32.5,25,10,2025-11-20
STORE025,SKU04044,58.8,25,10,2025-11-20
STORE006,SKU04044,2.9,25,10,2025-11-20
STORE025,SKU04045,81.4,25,10,2025-11-20
STORE024,SKU04045,146.6,25,10,2025-11-20
STORE024,SKU04046,7.9,25,10,2025-11-20
STORE002,SKU04046,16.3,25,10,2025-11-20
STORE008,SKU04046,0.9,25,10,2025-11-20
STORE017,SKU04046,2.4,25,10,2025-11-20
STORE012,SKU04046,1.7,25,10,2025-11-20
STORE018,SKU04046,2.3,25,10,2025-11-20
STORE025,SKU04046,0.5,25,10,2025-11-20
STORE013,SKU04046,5.3,25,10,2025-11-20
STORE022,SKU04046,6.6,25,10,2025-11-20
STORE009,SKU04046,1.6,25,10,2025-11-20
STORE001,SKU04046,0.9,25,10,2025-11-20
STORE015,SKU04046,0.4,25,10,2025-11-20
STORE030,SKU04046,3.2,25,10,2025-11-20
STORE020,SKU04046,1.0,25,10,2025-11-20
STORE005,SKU04047,0.0,82,32,2025-10-15
STORE006,SKU04048,0.0,113,39,2025-10-15
STORE011,SKU04049,335.7,25,10,2025-11-20
STORE003,SKU04049,155.3,25,10,2025-11-20
STORE029,SKU04049,145.0,25,10,2025-11-20
STORE013,SKU04049,114.5,25,10,2025-11-20
STORE010,SKU04049,6.5,25,10,2025-11-20
STORE023,SKU04050,110.9,25,10,2025-11-20
STORE014,SKU04050,40.8,25,10,2025-11-20
STORE020,SKU04050,211.5,25,10,2025-11-20
STORE007,SKU04050,31.8,25,10,2025-11-20
STORE028,SKU04051,184.4,25,10,2025-11-20
STORE007,SKU04051,8.6,25,10,2025-11-20
STORE024,SKU04052,175.7,25,10,2025-11-20
STORE008,SKU04052,254.4,25,10,2025-11-20
STORE011,SKU04052,265.1,25,10,2025-11-20
STORE030,SKU04052,258.5,25,10,2025-11-20
STORE014,SKU04052,45.1,25,10,2025-11-20
STORE005,SKU04052,651.5,25,10,2025-11-20
STORE007,SKU04052,938.2,25,10,2025-11-20
STORE002,SKU04052,13.8,25,10,2025-11-20
STORE027,SKU04052,484.6,25,10,2025-11-20
STORE020,SKU04052,60.1,25,10,2025-11-20
STORE015,SKU04052,205.5,25,10,2025-11-20
STORE010,SKU04052,72.6,25,10,2025-11-20
STORE009,SKU04052,603.9,25,10,2025-11-20
STORE001,SKU04052,18.8,25,10,2025-11-20
STORE023,SKU04052,121.1,25,10,2025-11-20
STORE013,SKU04052,98.2,25,10,2025-11-20
STORE021,SKU04052,69.4,25,10,2025-11-20
STORE022,SKU04052,182.4,25,10,2025-11-20
