sku_id,flag,affected_stores,window_start,window_end,notes
SKU03941,SLOW_MOVER,"STORE019, STORE020, STORE014, STORE003, STORE025, STORE028, STORE012, STORE029, STORE006, STORE026, STORE021, STORE027, STORE002, STORE017, STORE011, STORE008, STORE016, STORE004, STORE023, STORE024, STORE030, STORE015",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6356.0 days of cover.
SKU03950,SLOW_MOVER,"STORE017, STORE021, STORE029, STORE030, STORE003, STORE010, STORE015, STORE014, STORE026, STORE016, STORE025, STORE005, STORE019, STORE020, STORE008, STORE009, STORE007, STORE018, STORE027, STORE001, STORE024, STORE002, STORE011, STORE013, STORE028, STORE023, STORE004, STORE012, STORE006",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 10223.3 days of cover.
SKU03966,SLOW_MOVER,"STORE015, STORE022, STORE024, STORE019, STORE009, STORE012, STORE026, STORE027, STORE003, STORE017, STORE001, STORE004, STORE030, STORE006, STORE021, STORE014, STORE007",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 4732.7 days of cover.
SKU03968,SLOW_MOVER,"STORE002, STORE003, STORE014, STORE023, STORE010, STORE011, STORE019, STORE015, STORE022, STORE027, STORE020, STORE009, STORE025, STORE006, STORE007, STORE029, STORE030, STORE012, STORE026, STORE005, STORE028, STORE016, STORE001, STORE008, STORE004, STORE024, STORE018, STORE017, STORE013, STORE021",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 10014.8 days of cover.
SKU03975,SLOW_MOVER,"STORE023, STORE013, STORE028, STORE022, STORE024, STORE020, STORE026, STORE016, STORE010, STORE025, STORE021, STORE012, STORE029, STORE027, STORE003, STORE030, STORE015, STORE001, STORE004, STORE002, STORE018",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7123.4 days of cover.
SKU04012,STOCKOUT_RISK,"STORE023, STORE007, STORE028, STORE001, STORE029, STORE016, STORE021, STORE005, STORE024, STORE008",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 10 stores.
SKU04016,STOCKOUT_RISK,"STORE014, STORE027, STORE021, STORE026, STORE018, STORE007, STORE003, STORE010, STORE015, STORE005, STORE016, STORE030, STORE001, STORE004, STORE006, STORE022, STORE024, STORE012, STORE013, STORE008, STORE011",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 21 stores.
SKU04019,SLOW_MOVER,"STORE016, STORE001, STORE028, STORE015, STORE019, STORE008, STORE007, STORE010, STORE026, STORE013, STORE002, STORE011, STORE029, STORE004, STORE014, STORE024, STORE030, STORE025, STORE012, STORE023, STORE022, STORE009",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7960.5 days of cover.
SKU04032,STOCKOUT_RISK,"STORE010, STORE002, STORE016, STORE013, STORE028, STORE017, STORE019, STORE020, STORE022, STORE026, STORE008, STORE029, STORE025",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 13 stores.
SKU04035,STOCKOUT_RISK,"STORE001, STORE014, STORE019, STORE011, STORE018, STORE003, STORE009, STORE021, STORE029, STORE016, STORE004, STORE023, STORE012, STORE015, STORE022, STORE030",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 16 stores.
SKU04041,STOCKOUT_RISK,"STORE006, STORE010, STORE024, STORE007, STORE016, STORE012, STORE015, STORE008, STORE017, STORE023, STORE019, STORE011",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 12 stores.
SKU04046,STOCKOUT_RISK,"STORE030, STORE020, STORE028, STORE027, STORE023, STORE022, STORE015, STORE005, STORE010, STORE013, STORE014, STORE012, STORE016, STORE006",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 14 stores.
SKU04052,SLOW_MOVER,"STORE020, STORE007, STORE010, STORE023, STORE024, STORE003, STORE022, STORE016, STORE005, STORE006, STORE029, STORE021, STORE027, STORE004, STORE014, STORE008, STORE026, STORE017, STORE013, STORE009, STORE001, STORE028, STORE019, STORE025",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6793.0 days of cover.
SKU04053,SLOW_MOVER,"STORE012, STORE022, STORE006, STORE028, STORE017, STORE002, STORE003, STORE011, STORE014, STORE004, STORE020, STORE008, STORE021, STORE019, STORE016, STORE005, STORE027, STORE013, STORE029, STORE001, STORE009, STORE015, STORE024, STORE007, STORE030, STORE010, STORE023, STORE026, STORE018",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8131.9 days of cover.
SKU04054,SLOW_MOVER,"STORE030, STORE015, STORE026, STORE029, STORE025, STORE004, STORE028, STORE020, STORE023, STORE024, STORE018, STORE002, STORE017, STORE021, STORE006, STORE011, STORE019, STORE022, STORE016, STORE003, STORE005, STORE008, STORE009, STORE012, STORE001, STORE014, STORE027, STORE010, STORE007, STORE013",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 9203.8 days of cover.
SKU04062,SLOW_MOVER,"STORE028, STORE007, STORE015, STORE014, STORE025, STORE026, STORE001, STORE008, STORE016, STORE011, STORE010, STORE017, STORE006, STORE003, STORE009, STORE018, STORE012, STORE013, STORE029, STORE030, STORE004, STORE019, STORE027, STORE023, STORE002, STORE021, STORE020, STORE005",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8248.3 days of cover.
SKU04073,SLOW_MOVER,"STORE030, STORE014, STORE015, STORE017, STORE026, STORE022, STORE012, STORE001, STORE028, STORE005, STORE023, STORE027, STORE003, STORE018, STORE011, STORE006, STORE007, STORE013, STORE019, STORE029, STORE020, STORE016, STORE010",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7161.8 days of cover.
SKU04102,SLOW_MOVER,"STORE022, STORE021, STORE005, STORE019, STORE002, STORE029, STORE023, STORE030, STORE017, STORE010, STORE014, STORE013, STORE018, STORE025, STORE011, STORE015, STORE006",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6441.5 days of cover.
SKU04105,STOCKOUT_RISK,"STORE001, STORE027, STORE009, STORE017, STORE020, STORE005, STORE023, STORE013, STORE015, STORE021, STORE007, STORE018, STORE022, STORE012, STORE024",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 15 stores.
SKU04106,SLOW_MOVER,"STORE025, STORE007, STORE010, STORE003, STORE002, STORE018, STORE011, STORE013, STORE005, STORE017, STORE030, STORE028, STORE029, STORE027, STORE019, STORE009, STORE006",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 4773.1 days of cover.
SKU04107,SLOW_MOVER,"STORE025, STORE021, STORE006, STORE001, STORE027, STORE018, STORE019, STORE009, STORE008, STORE010, STORE014, STORE017, STORE004, STORE002, STORE012, STORE005, STORE011, STORE023, STORE028",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5516.0 days of cover.
SKU04126,STOCKOUT_RISK,"STORE004, STORE002, STORE025, STORE021, STORE030, STORE015, STORE010, STORE019, STORE001, STORE028, STORE011, STORE008, STORE018, STORE023, STORE012, STORE005",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 16 stores.
SKU04140,STOCKOUT_RISK,"STORE010, STORE022, STORE026, STORE027, STORE023, STORE019, STORE029, STORE005, STORE013, STORE017, STORE008, STORE004",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 12 stores.
SKU04142,SLOW_MOVER,"STORE011, STORE017, STORE019, STORE007, STORE025, STORE012, STORE015, STORE004, STORE005, STORE014, STORE021, STORE003, STORE028, STORE002, STORE020, STORE024, STORE018, STORE008",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5379.5 days of cover.
SKU04144,SLOW_MOVER,"STORE007, STORE015, STORE003, STORE012, STORE022, STORE017, STORE013, STORE019, STORE018, STORE025, STORE024, STORE009, STORE016, STORE014, STORE029, STORE027, STORE008, STORE026, STORE030, STORE028, STORE011, STORE023, STORE010, STORE004, STORE006, STORE020, STORE002, STORE021",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8412.4 days of cover.
SKU04145,SLOW_MOVER,"STORE017, STORE028, STORE030, STORE004, STORE023, STORE007, STORE015, STORE016, STORE002, STORE006, STORE018, STORE012, STORE027, STORE014, STORE020, STORE022, STORE021",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 4415.4 days of cover.
SKU04147,SLOW_MOVER,"STORE019, STORE010, STORE002, STORE017, STORE005, STORE004, STORE012, STORE029, STORE024, STORE023, STORE021, STORE016, STORE001, STORE026, STORE027, STORE013, STORE020, STORE007, STORE018, STORE030, STORE011, STORE025, STORE003, STORE015, STORE006",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8223.0 days of cover.
SKU04152,SLOW_MOVER,"STORE016, STORE001, STORE004, STORE018, STORE012, STORE003, STORE002, STORE014, STORE030, STORE019, STORE010, STORE021, STORE015, STORE011, STORE013, STORE008, STORE023, STORE026, STORE020, STORE025, STORE017, STORE009, STORE027",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7897.2 days of cover.
SKU04153,SLOW_MOVER,"STORE025, STORE015, STORE022, STORE029, STORE005, STORE024, STORE011, STORE003, STORE020, STORE028, STORE014, STORE013, STORE008, STORE019, STORE030, STORE009, STORE001, STORE016, STORE018, STORE026, STORE002, STORE023, STORE021, STORE017, STORE006, STORE027, STORE012, STORE007, STORE004",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8645.1 days of cover.
SKU04154,STOCKOUT_RISK,"STORE007, STORE020, STORE018, STORE019, STORE025, STORE002, STORE027, STORE017, STORE030, STORE016, STORE023, STORE001, STORE004, STORE006, STORE024, STORE005",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 16 stores.
SKU04157,STOCKOUT_RISK,"STORE026, STORE007, STORE008, STORE027, STORE023, STORE019, STORE015, STORE003, STORE018, STORE020, STORE011, STORE013, STORE002, STORE016",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 14 stores.
SKU04166,STOCKOUT_RISK,"STORE028, STORE001, STORE011, STORE014, STORE006, STORE027, STORE029, STORE017, STORE030, STORE013, STORE009, STORE003, STORE004, STORE018",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 14 stores.
SKU04191,STOCKOUT_RISK,"STORE018, STORE006, STORE010, STORE005, STORE029, STORE009, STORE003, STORE027, STORE028, STORE014, STORE026, STORE002, STORE011, STORE020, STORE001",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 15 stores.
SKU04194,SLOW_MOVER,"STORE023, STORE002, STORE010, STORE013, STORE004, STORE011, STORE005, STORE014, STORE025, STORE009, STORE027, STORE026, STORE029, STORE007, STORE008, STORE020, STORE028, STORE030, STORE019, STORE016, STORE021, STORE015",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7850.6 days of cover.
SKU04212,SLOW_MOVER,"STORE013, STORE004, STORE009, STORE002, STORE011, STORE015, STORE018, STORE014, STORE003, STORE016, STORE001, STORE023, STORE008, STORE020, STORE028, STORE021, STORE010, STORE026, STORE027, STORE029, STORE025, STORE022",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7048.4 days of cover.
SKU04215,SLOW_MOVER,"STORE010, STORE019, STORE014, STORE015, STORE003, STORE021, STORE017, STORE007, STORE005, STORE012, STORE018, STORE006, STORE008, STORE028, STORE027, STORE001, STORE016, STORE020, STORE030, STORE022, STORE026, STORE024, STORE009, STORE004, STORE025, STORE011, STORE029",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8320.5 days of cover.
SKU04217,SLOW_MOVER,"STORE027, STORE022, STORE013, STORE012, STORE021, STORE007, STORE019, STORE017, STORE010, STORE002, STORE006, STORE018, STORE003, STORE029, STORE024, STORE025, STORE030, STORE026, STORE016, STORE009, STORE005, STORE015, STORE004",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7146.6 days of cover.
SKU04222,SLOW_MOVER,"STORE020, STORE017, STORE026, STORE011, STORE022, STORE027, STORE021, STORE009, STORE015, STORE023, STORE008, STORE025, STORE019, STORE007, STORE028, STORE010, STORE006, STORE001, STORE012, STORE003, STORE013, STORE030, STORE016, STORE024",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 9044.3 days of cover.
SKU04228,SLOW_MOVER,"STORE022, STORE006, STORE014, STORE018, STORE023, STORE026, STORE016, STORE013, STORE027, STORE003, STORE021, STORE030, STORE001, STORE015, STORE004, STORE029, STORE028, STORE007, STORE010, STORE017, STORE025, STORE020, STORE019, STORE008, STORE024, STORE009, STORE002",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7810.3 days of cover.
SKU04236,SLOW_MOVER,"STORE015, STORE001, STORE008, STORE024, STORE029, STORE025, STORE009, STORE022, STORE012, STORE007, STORE003, STORE010, STORE028, STORE018, STORE016, STORE006, STORE026, STORE005, STORE017, STORE019, STORE004, STORE014, STORE011, STORE021",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8133.1 days of cover.
SKU04244,SLOW_MOVER,"STORE021, STORE013, STORE004, STORE009, STORE019, STORE017, STORE016, STORE006, STORE018, STORE007, STORE026, STORE020, STORE023, STORE003, STORE005, STORE012, STORE002",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5254.5 days of cover.
SKU04245,STOCKOUT_RISK,"STORE005, STORE009, STORE019, STORE008, STORE017, STORE024, STORE029, STORE007, STORE022, STORE001, STORE018, STORE025",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 12 stores.
SKU04250,SLOW_MOVER,"STORE022, STORE018, STORE015, STORE001, STORE014, STORE021, STORE030, STORE025, STORE002, STORE011, STORE026, STORE020, STORE009, STORE004, STORE028, STORE008, STORE006, STORE029, STORE027, STORE017, STORE012, STORE005, STORE007, STORE013",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7600.2 days of cover.
SKU04261,SLOW_MOVER,"STORE015, STORE011, STORE001, STORE013, STORE007, STORE029, STORE003, STORE019, STORE028, STORE008, STORE014, STORE024, STORE021, STORE026, STORE006, STORE016, STORE005, STORE002, STORE025, STORE012, STORE027, STORE022, STORE018, STORE004, STORE009",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7252.4 days of cover.
SKU04273,STOCKOUT_RISK,"STORE019, STORE026, STORE021, STORE011, STORE009, STORE008, STORE004, STORE016, STORE025, STORE027, STORE002, STORE028",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 12 stores.
SKU04280,STOCKOUT_RISK,"STORE017, STORE026, STORE008, STORE003, STORE025, STORE020, STORE029, STORE015, STORE004, STORE021, STORE023, STORE019, STORE022, STORE027, STORE002, STORE024, STORE001",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 17 stores.
SKU04281,SLOW_MOVER,"STORE013, STORE011, STORE028, STORE023, STORE003, STORE005, STORE002, STORE015, STORE024, STORE010, STORE020, STORE014, STORE026, STORE004, STORE022, STORE009, STORE001, STORE025, STORE007, STORE012, STORE016, STORE029, STORE017, STORE027, STORE030",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7785.7 days of cover.
SKU04292,SLOW_MOVER,"STORE026, STORE022, STORE020, STORE001, STORE015, STORE013, STORE030, STORE014, STORE028, STORE029, STORE004, STORE011, STORE027, STORE024, STORE019, STORE010, STORE021, STORE002, STORE025, STORE018, STORE017, STORE012, STORE023, STORE005, STORE009, STORE007, STORE003",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7769.6 days of cover.
SKU04305,STOCKOUT_RISK,"STORE012, STORE014, STORE016, STORE024, STORE020, STORE015, STORE006, STORE008, STORE005, STORE002, STORE021, STORE022, STORE010",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 13 stores.
SKU04315,STOCKOUT_RISK,"STORE019, STORE014, STORE017, STORE021, STORE025, STORE012, STORE010, STORE030, STORE018, STORE005, STORE027, STORE016, STORE024, STORE011, STORE022, STORE006, STORE001, STORE009, STORE023",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 19 stores.
SKU04318,STOCKOUT_RISK,"STORE022, STORE030, STORE005, STORE002, STORE008, STORE017, STORE018, STORE027, STORE014, STORE012, STORE007, STORE020",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 12 stores.
SKU04319,SLOW_MOVER,"STORE021, STORE007, STORE026, STORE003, STORE011, STORE029, STORE022, STORE016, STORE015, STORE020, STORE028, STORE019, STORE030, STORE010, STORE014, STORE006, STORE027, STORE002",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5051.1 days of cover.
SKU04321,STOCKOUT_RISK,"STORE015, STORE029, STORE026, STORE002, STORE016, STORE008, STORE001, STORE021, STORE025, STORE022",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 10 stores.
SKU04329,STOCKOUT_RISK,"STORE015, STORE020, STORE007, STORE008, STORE016, STORE024, STORE011, STORE013, STORE028, STORE023, STORE006, STORE001, STORE012, STORE019, STORE003, STORE029, STORE017",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 17 stores.
SKU04334,SLOW_MOVER,"STORE018, STORE004, STORE005, STORE010, STORE015, STORE007, STORE021, STORE019, STORE012, STORE002, STORE001, STORE025, STORE023, STORE027, STORE006, STORE029, STORE028, STORE022, STORE003, STORE016, STORE009, STORE026, STORE013, STORE024, STORE020, STORE030",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7451.2 days of cover.
SKU04346,STOCKOUT_RISK,"STORE027, STORE009, STORE004, STORE001, STORE022, STORE005, STORE013, STORE021, STORE028, STORE011, STORE007, STORE010, STORE015, STORE008, STORE012, STORE024, STORE006",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 17 stores.
SKU04348,STOCKOUT_RISK,"STORE022, STORE006, STORE017, STORE026, STORE020, STORE014, STORE023, STORE003, STORE004, STORE005, STORE021, STORE007, STORE019",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 13 stores.
SKU04350,STOCKOUT_RISK,"STORE018, STORE013, STORE023, STORE012, STORE011, STORE020, STORE014, STORE021, STORE008, STORE002, STORE025, STORE019, STORE007, STORE010, STORE005, STORE006, STORE004",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 17 stores.
SKU04352,SLOW_MOVER,"STORE002, STORE021, STORE026, STORE009, STORE005, STORE017, STORE019, STORE016, STORE007, STORE003, STORE023, STORE029, STORE006, STORE025, STORE013, STORE020, STORE011, STORE015",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6410.4 days of cover.
SKU04362,STOCKOUT_RISK,"STORE017, STORE012, STORE016, STORE030, STORE015, STORE006, STORE011, STORE023, STORE029, STORE027, STORE028, STORE020, STORE019, STORE009, STORE013, STORE024, STORE018, STORE010",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 18 stores.
SKU04381,STOCKOUT_RISK,"STORE021, STORE002, STORE007, STORE008, STORE028, STORE015, STORE027, STORE013, STORE026, STORE010, STORE014, STORE023, STORE006",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 13 stores.
SKU04388,SLOW_MOVER,"STORE030, STORE027, STORE012, STORE009, STORE018, STORE003, STORE005, STORE025, STORE010, STORE015, STORE017, STORE028, STORE008, STORE002, STORE021, STORE029, STORE022, STORE006, STORE007, STORE026, STORE011, STORE019",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5999.0 days of cover.
SKU04392,SLOW_MOVER,"STORE014, STORE012, STORE026, STORE016, STORE011, STORE009, STORE013, STORE001, STORE006, STORE015, STORE008, STORE025, STORE003, STORE029, STORE018, STORE005, STORE030, STORE019, STORE024, STORE017, STORE002, STORE021, STORE004",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6955.5 days of cover.
SKU04401,SLOW_MOVER,"STORE004, STORE030, STORE003, STORE012, STORE002, STORE018, STORE007, STORE011, STORE024, STORE023, STORE009, STORE010, STORE020, STORE022, STORE005, STORE014, STORE013, STORE027, STORE015, STORE025, STORE016",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 6251.3 days of cover.
SKU04409,SLOW_MOVER,"STORE001, STORE025, STORE010, STORE028, STORE012, STORE013, STORE029, STORE019, STORE021, STORE030, STORE016, STORE017, STORE005, STORE024, STORE008, STORE004, STORE026, STORE014, STORE015, STORE020, STORE023, STORE009, STORE011, STORE006, STORE027, STORE003, STORE022, STORE002",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8701.1 days of cover.
SKU04412,SLOW_MOVER,"STORE028, STORE007, STORE014, STORE025, STORE023, STORE030, STORE029, STORE015, STORE026, STORE018, STORE001, STORE012, STORE005, STORE021, STORE010, STORE019, STORE020, STORE008, STORE011, STORE006, STORE022, STORE004, STORE024, STORE009, STORE016",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7599.2 days of cover.
SKU04414,SLOW_MOVER,"STORE025, STORE013, STORE030, STORE028, STORE023, STORE018, STORE010, STORE011, STORE019, STORE001, STORE022, STORE002, STORE005, STORE027, STORE026, STORE024, STORE016, STORE029, STORE015",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5642.5 days of cover.
SKU04442,SLOW_MOVER,"STORE030, STORE020, STORE019, STORE013, STORE027, STORE007, STORE026, STORE003, STORE018, STORE024, STORE025, STORE016, STORE004, STORE011, STORE015, STORE017, STORE005, STORE002, STORE023, STORE021, STORE009, STORE012, STORE001, STORE029, STORE006, STORE014, STORE022",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8456.1 days of cover.
SKU04443,SLOW_MOVER,"STORE001, STORE006, STORE007, STORE003, STORE013, STORE010, STORE028, STORE008, STORE025, STORE017, STORE027, STORE015, STORE002, STORE012, STORE030, STORE020, STORE029, STORE024, STORE026, STORE019, STORE018, STORE011",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7716.7 days of cover.
SKU04453,STOCKOUT_RISK,"STORE018, STORE014, STORE016, STORE024, STORE003, STORE013, STORE007, STORE005, STORE027, STORE010, STORE029, STORE028, STORE006, STORE021",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 14 stores.
SKU04468,SLOW_MOVER,"STORE019, STORE007, STORE017, STORE023, STORE022, STORE015, STORE009, STORE029, STORE001, STORE005, STORE025, STORE003, STORE013, STORE008, STORE011, STORE020, STORE010, STORE028, STORE018, STORE012",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 5640.0 days of cover.
SKU04475,SLOW_MOVER,"STORE019, STORE002, STORE024, STORE003, STORE010, STORE021, STORE015, STORE012, STORE026, STORE013, STORE020, STORE006, STORE014, STORE008, STORE030, STORE028, STORE022, STORE023, STORE007, STORE017, STORE025, STORE027, STORE029, STORE004, STORE016, STORE001, STORE011",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 9112.0 days of cover.
SKU04476,STOCKOUT_RISK,"STORE029, STORE028, STORE006, STORE009, STORE021, STORE018, STORE010, STORE022, STORE003, STORE007",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 10 stores.
SKU04489,STOCKOUT_RISK,"STORE030, STORE016, STORE014, STORE025, STORE018, STORE004, STORE012, STORE003, STORE027, STORE017, STORE011, STORE028",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 12 stores.
SKU04491,SLOW_MOVER,"STORE015, STORE006, STORE009, STORE007, STORE017, STORE002, STORE030, STORE001, STORE003, STORE021, STORE024, STORE013, STORE011, STORE019, STORE027, STORE016, STORE023, STORE014, STORE005, STORE025, STORE022, STORE029, STORE008, STORE004, STORE020, STORE026, STORE012",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8196.7 days of cover.
SKU04504,SLOW_MOVER,"STORE018, STORE022, STORE008, STORE023, STORE015, STORE005, STORE016, STORE009, STORE006, STORE029, STORE001, STORE004, STORE021, STORE010, STORE019, STORE027, STORE012, STORE007, STORE003, STORE002",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 3475.5 days of cover.
SKU04505,SLOW_MOVER,"STORE022, STORE025, STORE001, STORE030, STORE009, STORE005, STORE015, STORE012, STORE006, STORE007, STORE002, STORE018, STORE021, STORE024, STORE020, STORE014, STORE011, STORE013, STORE026, STORE017, STORE016, STORE019, STORE029, STORE004, STORE028, STORE008, STORE027, STORE023",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 9624.2 days of cover.
SKU04508,STOCKOUT_RISK,"STORE025, STORE013, STORE030, STORE007, STORE008, STORE012, STORE026, STORE027, STORE003, STORE001, STORE014, STORE021, STORE019, STORE011",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 14 stores.
SKU04526,SLOW_MOVER,"STORE027, STORE007, STORE022, STORE028, STORE003, STORE008, STORE004, STORE030, STORE006, STORE023, STORE002, STORE014, STORE017, STORE024, STORE011, STORE021, STORE009, STORE016, STORE018, STORE010, STORE012, STORE019, STORE029, STORE013, STORE001, STORE020, STORE005, STORE015, STORE025, STORE026",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 10324.3 days of cover.
SKU04532,SLOW_MOVER,"STORE006, STORE001, STORE013, STORE021, STORE011, STORE029, STORE028, STORE007, STORE015, STORE008, STORE003, STORE009, STORE012, STORE002, STORE020, STORE022, STORE004, STORE023, STORE005, STORE010, STORE027, STORE017, STORE016, STORE026, STORE025",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 8197.8 days of cover.
SKU04551,STOCKOUT_RISK,"STORE020, STORE011, STORE021, STORE023, STORE013, STORE022, STORE027, STORE005, STORE029, STORE006, STORE025, STORE016, STORE003, STORE030, STORE001, STORE010, STORE015, STORE008",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 18 stores.
SKU04554,SLOW_MOVER,"STORE013, STORE017, STORE021, STORE024, STORE008, STORE029, STORE019, STORE023, STORE001, STORE026, STORE022, STORE004, STORE010, STORE028, STORE014, STORE030, STORE027, STORE018, STORE002, STORE020, STORE003, STORE006",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7244.8 days of cover.
SKU04562,STOCKOUT_RISK,"STORE016, STORE010, STORE007, STORE005, STORE013, STORE028, STORE021, STORE002, STORE008, STORE020, STORE015, STORE011, STORE027",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 13 stores.
SKU04571,STOCKOUT_RISK,"STORE009, STORE011, STORE021, STORE026, STORE025, STORE002, STORE017, STORE014, STORE028, STORE010, STORE001, STORE008, STORE029, STORE018, STORE019, STORE004, STORE030, STORE020, STORE024",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 19 stores.
SKU04574,STOCKOUT_RISK,"STORE008, STORE026, STORE022, STORE023, STORE024, STORE030, STORE020, STORE013, STORE017, STORE011, STORE006",2025-11-01,2025-12-31,High demand velocity item. Zero or depleted stock on hand across 11 stores.
SKU04580,SLOW_MOVER,"STORE015, STORE021, STORE001, STORE003, STORE016, STORE027, STORE007, STORE002, STORE029, STORE005, STORE024, STORE022, STORE025, STORE006, STORE020, STORE004, STORE009, STORE023, STORE026, STORE008, STORE019, STORE018, STORE030, STORE013, STORE011, STORE012, STORE010, STORE017, STORE014",2025-11-01,2025-12-31,Low demand velocity. Excess inventory carrying 7606.7 days of cover.
